L 343.0000, -399.0000, -47.0000,  357.1000, -384.9000, -47.0000,  0, 255, 255
L 294.2000, -456.2000, 1.0000,  343.0000, -399.0000, -47.0000,  0, 255, 255
L 497.0000, -441.0000, -47.0000,  417.5000, -384.9000, -47.0000,  0, 255, 255
L 507.0000, -457.0000, -47.0000,  497.0000, -441.0000, -47.0000,  0, 255, 255
L 507.0000, -521.0000, -47.0000,  507.0000, -457.0000, -47.0000,  0, 255, 255
L 494.0000, -532.0000, -47.0000,  507.0000, -521.0000, -47.0000,  0, 255, 255
L 432.0000, -578.0000, -47.0000,  494.0000, -532.0000, -47.0000,  0, 255, 255
L 418.0000, -581.0000, -47.0000,  432.0000, -578.0000, -47.0000,  0, 255, 255
L 418.0000, -590.0000, -47.0000,  418.0000, -581.0000, -47.0000,  0, 255, 255
L 358.0000, -590.0000, -47.0000,  418.0000, -590.0000, -47.0000,  0, 255, 255
L 342.0000, -576.0000, -47.0000,  358.0000, -590.0000, -47.0000,  0, 255, 255
L 295.6000, -521.2000, 1.0000,  342.0000, -576.0000, -47.0000,  0, 255, 255
L 247.0000, -528.0000, 4.0000,  295.6000, -521.2000, 1.0000,  0, 255, 255
L 188.0000, -536.0000, 4.0000,  247.0000, -528.0000, 4.0000,  0, 255, 255
L 197.0000, -434.0000, 20.0000,  178.8000, -434.0000, 33.0000,  0, 255, 255
L 263.0000, -452.0000, 4.0000,  197.0000, -434.0000, 20.0000,  0, 255, 255
L 247.0000, -492.0000, 4.0000,  263.0000, -452.0000, 4.0000,  0, 255, 255
L 189.0000, -515.0000, 4.0000,  247.0000, -492.0000, 4.0000,  0, 255, 255
L 201.0000, -415.0000, 19.0000,  175.1000, -414.4000, 32.9000,  0, 255, 255
L 260.0000, -410.0000, 3.0000,  201.0000, -415.0000, 19.0000,  0, 255, 255
L 284.0000, -448.0000, 4.0000,  260.0000, -410.0000, 3.0000,  0, 255, 255
L 294.2000, -456.2000, 1.0000,  284.0000, -448.0000, 4.0000,  0, 255, 255
L 79.0000, -33.0000, -85.0000,  14.0000, -33.0000, -71.0000,  153, 0, 153
L 80.0000, -47.0000, -86.0000,  15.0000, -46.0000, -71.0000,  153, 0, 153
L -82.0000, -168.0000, -110.0000,  -82.0000, -112.0000, -70.0000,  0, 255, 0
L -62.0000, -112.0000, -71.0000,  -62.0000, -168.0000, -108.0000,  0, 255, 0
L -7.0000, -168.0000, -110.0000,  -7.0000, -111.0000, -70.0000,  0, 255, 0
L 6.0000, -110.0000, -71.0000,  6.0000, -168.0000, -110.0000,  0, 255, 0
L 55.0000, -169.0000, -110.0000,  54.0000, -112.0000, -70.0000,  0, 255, 0
L 38.0000, -169.0000, -110.0000,  39.0000, -112.0000, -70.0000,  0, 255, 0
L 212.0000, -127.0000, -109.0000,  123.0000, -127.0000, -84.0000,  0, 255, 0
L 213.0000, -142.0000, -109.0000,  123.0000, -141.0000, -84.0000,  0, 255, 0
L 242.0000, -206.0000, -145.0000,  243.0000, -155.0000, -109.0000,  0, 255, 0
L 225.0000, -206.0000, -145.0000,  226.0000, -156.0000, -109.0000,  0, 255, 0
L 313.0000, -222.0000, -180.0000,  260.0000, -222.0000, -145.0000,  0, 255, 0
L 314.0000, -235.0000, -180.0000,  261.0000, -235.0000, -145.0000,  0, 255, 0
L 242.0000, -285.0000, -179.0000,  242.0000, -245.0000, -145.0000,  0, 255, 0
L 226.0000, -285.0000, -181.0000,  226.0000, -245.0000, -145.0000,  0, 255, 0
L 305.0000, -304.0000, -216.0000,  260.0000, -304.0000, -181.0000,  0, 255, 0
L 306.0000, -318.0000, -216.0000,  260.0000, -317.0000, -181.0000,  0, 255, 0
L 395.0000, -456.0000, -244.0000,  395.0000, -417.0000, -216.0000,  0, 255, 0
L 381.0000, -456.0000, -244.0000,  381.0000, -417.0000, -216.0000,  0, 255, 0
L 245.0000, 16.0000, -97.0000,  244.0000, -21.0000, -106.0000,  0, 255, 0
L 228.0000, -20.0000, -106.0000,  228.0000, 14.0000, -97.0000,  0, 255, 0
L 190.0000, 16.0000, -96.0000,  190.0000, -21.0000, -107.0000,  0, 255, 0
L 176.0000, -23.0000, -108.0000,  177.0000, 15.0000, -96.0000,  0, 255, 0
L 202.0000, 26.0000, -96.0000,  190.0000, 16.0000, -96.0000,  0, 255, 0
L 215.0000, 25.0000, -97.0000,  202.0000, 26.0000, -96.0000,  0, 255, 0
L 228.0000, 14.0000, -97.0000,  215.0000, 25.0000, -97.0000,  0, 255, 0
L 254.0000, 25.0000, -97.0000,  245.0000, 16.0000, -97.0000,  0, 255, 0
L 254.0000, 34.0000, -97.0000,  254.0000, 25.0000, -97.0000,  0, 255, 0
L 245.0000, 43.0000, -97.0000,  254.0000, 34.0000, -97.0000,  0, 255, 0
L 227.0000, 43.0000, -97.0000,  245.0000, 43.0000, -97.0000,  0, 255, 0
L 213.0000, 33.0000, -96.0000,  227.0000, 43.0000, -97.0000,  0, 255, 0
L 201.0000, 33.0000, -96.0000,  213.0000, 33.0000, -96.0000,  0, 255, 0
L 191.0000, 43.0000, -97.0000,  201.0000, 33.0000, -96.0000,  0, 255, 0
L 178.0000, 43.0000, -97.0000,  191.0000, 43.0000, -97.0000,  0, 255, 0
L 167.0000, 33.0000, -94.0000,  178.0000, 43.0000, -97.0000,  0, 255, 0
L 154.0000, 33.0000, -78.0000,  167.0000, 33.0000, -94.0000,  0, 255, 0
L 146.0000, 41.0000, -71.0000,  154.0000, 33.0000, -78.0000,  0, 255, 0
L 131.0000, 41.0000, -71.0000,  146.0000, 41.0000, -71.0000,  0, 255, 0
L 125.0000, 34.0000, -71.0000,  131.0000, 41.0000, -71.0000,  0, 255, 0
L 125.0000, 25.0000, -71.0000,  125.0000, 34.0000, -71.0000,  0, 255, 0
L 131.0000, 19.0000, -71.0000,  125.0000, 25.0000, -71.0000,  0, 255, 0
L 147.0000, 19.0000, -71.0000,  131.0000, 19.0000, -71.0000,  0, 255, 0
L 155.0000, 26.0000, -79.0000,  147.0000, 19.0000, -71.0000,  0, 255, 0
L 169.0000, 25.0000, -97.0000,  155.0000, 26.0000, -79.0000,  0, 255, 0
L 177.0000, 16.0000, -97.0000,  169.0000, 25.0000, -97.0000,  0, 255, 0
L 202.0000, -46.0000, -107.0000,  190.0000, -51.0000, -108.0000,  0, 255, 0
L 213.0000, -46.0000, -107.0000,  202.0000, -46.0000, -107.0000,  0, 255, 0
L 227.0000, -53.0000, -108.0000,  213.0000, -46.0000, -107.0000,  0, 255, 0
L 227.0000, -63.0000, -109.0000,  227.0000, -53.0000, -108.0000,  0, 255, 0
L 211.0000, -78.0000, -108.0000,  227.0000, -63.0000, -109.0000,  0, 255, 0
L 201.0000, -77.0000, -109.0000,  211.0000, -78.0000, -108.0000,  0, 255, 0
L 190.0000, -64.0000, -109.0000,  201.0000, -77.0000, -109.0000,  0, 255, 0
L 190.0000, -51.0000, -108.0000,  190.0000, -64.0000, -109.0000,  0, 255, 0
L 245.0000, -335.0000, 21.0000,  347.0000, -355.8000, 18.0000,  0, 255, 255
L 220.0000, -310.0000, 21.0000,  245.0000, -335.0000, 21.0000,  0, 255, 255
L 189.0000, -265.0000, 21.0000,  220.0000, -310.0000, 21.0000,  0, 255, 255
L 189.0000, -207.0000, 21.0000,  189.0000, -265.0000, 21.0000,  0, 255, 255
L 226.0000, -160.0000, 21.0000,  189.0000, -207.0000, 21.0000,  0, 255, 255
L 244.0000, -141.0000, 21.0000,  226.0000, -160.0000, 21.0000,  0, 255, 255
L 314.0000, -121.0000, 21.0000,  244.0000, -141.0000, 21.0000,  0, 255, 255
L 314.0000, -110.0000, 21.0000,  314.0000, -121.0000, 21.0000,  0, 255, 255
L 334.0000, -60.0000, 7.0000,  314.0000, -110.0000, 21.0000,  0, 255, 255
L 321.0000, -55.0000, 19.0000,  334.0000, -60.0000, 7.0000,  0, 255, 255
L 286.0000, -55.0000, 22.0000,  321.0000, -55.0000, 19.0000,  0, 255, 255
L 276.0000, -30.0000, 22.0000,  277.3000, -33.3000, 22.0000,  0, 255, 255
L 275.0000, -9.0000, 12.0000,  275.0000, -10.0000, 12.5000,  0, 255, 255
L 270.0000, 0.0000, 10.0000,  272.5000, -4.5000, 11.0000,  0, 255, 255
L 270.0000, 56.0000, 3.0000,  270.0000, 0.0000, 10.0000,  0, 255, 255
L 277.0000, 77.0000, 0.0000,  270.0000, 56.0000, 3.0000,  0, 255, 255
L 263.0000, 100.0000, 3.0000,  265.0000, 96.7000, 2.6000,  0, 255, 255
L 172.0000, 142.0000, 3.0000,  219.0000, 142.0000, 3.0000,  0, 255, 255
L 155.0000, 142.0000, 3.0000,  172.0000, 142.0000, 3.0000,  0, 255, 255
L 144.0000, 136.0000, 3.0000,  155.0000, 142.0000, 3.0000,  0, 255, 255
L 139.0000, 140.0000, 3.0000,  144.0000, 136.0000, 3.0000,  0, 255, 255
L 133.0000, 154.0000, 3.0000,  139.0000, 140.0000, 3.0000,  0, 255, 255
L 94.3000, 154.0000, 2.4000,  133.0000, 154.0000, 3.0000,  0, 255, 255
L 203.0000, 91.0000, -2.0000,  155.8000, 94.1000, -11.4000,  0, 255, 255
L 204.0000, 71.0000, 4.0000,  203.0000, 91.0000, -2.0000,  0, 255, 255
L 230.0000, 39.0000, -3.0000,  204.0000, 71.0000, 4.0000,  0, 255, 255
L 225.0000, 27.0000, 3.0000,  230.0000, 39.0000, -3.0000,  0, 255, 255
L 224.0000, 10.0000, 4.0000,  225.0000, 27.0000, 3.0000,  0, 255, 255
L 252.0000, -8.0000, 4.0000,  224.0000, 10.0000, 4.0000,  0, 255, 255
L 203.0000, -27.0000, 4.0000,  252.0000, -8.0000, 4.0000,  0, 255, 255
L 203.0000, -42.0000, 4.0000,  203.0000, -27.0000, 4.0000,  0, 255, 255
L 198.6706, -52.3905, 4.0000,  203.0000, -42.0000, 4.0000,  0, 255, 255
L 132.0000, -128.0000, 4.0000,  160.0758, -91.9025, 4.0000,  0, 255, 255
L 150.0000, -128.0000, 4.0000,  132.0000, -128.0000, 4.0000,  0, 255, 255
L 148.0000, -166.0000, 16.0000,  150.0000, -128.0000, 4.0000,  0, 255, 255
L 130.0000, -204.0000, 17.0000,  148.0000, -166.0000, 16.0000,  0, 255, 255
L -37.0000, -187.0000, 4.0000,  130.0000, -204.0000, 17.0000,  0, 255, 255
L -92.0000, -198.0000, 4.0000,  -37.0000, -187.0000, 4.0000,  0, 255, 255
L -100.0000, -170.0000, 4.0000,  -92.0000, -198.0000, 4.0000,  0, 255, 255
L -117.0000, -130.0000, 4.0000,  -100.0000, -170.0000, 4.0000,  0, 255, 255
L -139.0000, -124.0000, 4.0000,  -117.0000, -130.0000, 4.0000,  0, 255, 255
L -151.0000, -91.0000, 4.0000,  -139.0000, -124.0000, 4.0000,  0, 255, 255
L -217.0000, -89.0000, 11.0000,  -151.0000, -91.0000, 4.0000,  0, 255, 255
L -218.0000, -73.0000, 7.0000,  -217.0000, -89.0000, 11.0000,  0, 255, 255
L -218.0000, -56.0000, 4.0000,  -218.0000, -73.0000, 7.0000,  0, 255, 255
L -212.0000, -45.0000, 4.0000,  -218.0000, -56.0000, 4.0000,  0, 255, 255
L -213.0000, 41.0000, 4.0000,  -212.0000, -45.0000, 4.0000,  0, 255, 255
L -221.0000, 51.0000, 4.0000,  -213.0000, 41.0000, 4.0000,  0, 255, 255
L -273.0000, 51.0000, 4.0000,  -221.0000, 51.0000, 4.0000,  0, 255, 255
L -273.0000, 80.0000, 4.0000,  -273.0000, 51.0000, 4.0000,  0, 255, 255
L -240.0000, 106.0000, 4.0000,  -273.0000, 80.0000, 4.0000,  0, 255, 255
L -251.0000, 106.0000, 4.0000,  -240.0000, 106.0000, 4.0000,  0, 255, 255
L -256.0000, 278.0000, 16.0000,  -251.0000, 106.0000, 4.0000,  0, 255, 255
L -89.0000, 278.0000, 6.0000,  -256.0000, 278.0000, 16.0000,  0, 255, 255
L -54.0000, 302.0000, 43.0000,  -89.0000, 278.0000, 6.0000,  0, 255, 255
L 50.0000, 279.0000, 7.0000,  -54.0000, 302.0000, 43.0000,  0, 255, 255
L 28.0000, 251.0000, 5.0000,  50.0000, 279.0000, 7.0000,  0, 255, 255
L 54.4000, 172.7000, 0.4000,  28.0000, 251.0000, 5.0000,  0, 255, 255
L 141.0000, 185.0000, 3.0000,  135.9000, 169.7000, 3.0000,  0, 255, 255
L 154.0000, 176.0000, 3.0000,  141.0000, 185.0000, 3.0000,  0, 255, 255
L 169.0000, 176.0000, 3.0000,  154.0000, 176.0000, 3.0000,  0, 255, 255
L 188.0000, 181.0000, 3.0000,  169.0000, 176.0000, 3.0000,  0, 255, 255
L 219.0000, 181.0000, 3.0000,  188.0000, 181.0000, 3.0000,  0, 255, 255
L 308.0000, 133.0000, -5.0000,  259.4000, 159.2000, -0.6000,  0, 255, 255
L 322.0000, 71.0000, 3.0000,  320.2000, 79.0000, 2.0000,  0, 255, 255
L 320.0000, 30.0000, 3.0000,  322.0000, 71.0000, 3.0000,  0, 255, 255
L 308.0000, -3.0000, 11.0000,  309.0000, -0.4000, 10.4000,  0, 255, 255
L 312.0000, -31.0000, 21.0000,  311.0000, -24.0000, 18.5000,  0, 255, 255
L 329.0000, -32.0000, 15.0000,  312.0000, -31.0000, 21.0000,  0, 255, 255
L 359.0000, -37.0000, 7.0000,  329.0000, -32.0000, 15.0000,  0, 255, 255
L 381.0000, -108.0000, 21.0000,  359.0000, -37.0000, 7.0000,  0, 255, 255
L 383.0000, -121.0000, 21.0000,  381.0000, -108.0000, 21.0000,  0, 255, 255
L 439.0000, -141.0000, 21.0000,  383.0000, -121.0000, 21.0000,  0, 255, 255
L 463.0000, -166.0000, 21.0000,  439.0000, -141.0000, 21.0000,  0, 255, 255
L 483.0000, -207.0000, 21.0000,  463.0000, -166.0000, 21.0000,  0, 255, 255
L 483.0000, -265.0000, 21.0000,  483.0000, -207.0000, 21.0000,  0, 255, 255
L 464.0000, -310.0000, 21.0000,  483.0000, -265.0000, 21.0000,  0, 255, 255
L 439.0000, -335.0000, 21.0000,  464.0000, -310.0000, 21.0000,  0, 255, 255
L 388.8000, -353.4000, 18.0000,  439.0000, -335.0000, 21.0000,  0, 255, 255
L 285.0000, -127.0000, -120.0000,  264.0000, -126.0000, -109.0000,  0, 255, 0
L 299.0000, -114.0000, -120.0000,  285.0000, -127.0000, -120.0000,  0, 255, 0
L 315.0000, -114.0000, -120.0000,  299.0000, -114.0000, -120.0000,  0, 255, 0
L 329.0000, -126.0000, -120.0000,  315.0000, -114.0000, -120.0000,  0, 255, 0
L 329.0000, -142.0000, -120.0000,  329.0000, -126.0000, -120.0000,  0, 255, 0
L 315.0000, -155.0000, -120.0000,  329.0000, -142.0000, -120.0000,  0, 255, 0
L 301.0000, -155.0000, -120.0000,  315.0000, -155.0000, -120.0000,  0, 255, 0
L 285.0000, -141.0000, -119.0000,  301.0000, -155.0000, -120.0000,  0, 255, 0
L 266.0000, -141.0000, -109.0000,  285.0000, -141.0000, -119.0000,  0, 255, 0
L 322.0000, -258.0000, -180.0000,  314.0000, -235.0000, -180.0000,  0, 255, 0
L 337.0000, -258.0000, -180.0000,  322.0000, -258.0000, -180.0000,  0, 255, 0
L 354.0000, -236.0000, -180.0000,  337.0000, -258.0000, -180.0000,  0, 255, 0
L 354.0000, -221.0000, -180.0000,  354.0000, -236.0000, -180.0000,  0, 255, 0
L 337.0000, -204.0000, -180.0000,  354.0000, -221.0000, -180.0000,  0, 255, 0
L 322.0000, -204.0000, -180.0000,  337.0000, -204.0000, -180.0000,  0, 255, 0
L 313.0000, -222.0000, -180.0000,  322.0000, -204.0000, -180.0000,  0, 255, 0
L -97.0000, 145.0000, -71.0000,  -88.0000, 151.0000, -70.0000,  0, 255, 0
L -120.0000, 145.0000, -70.0000,  -97.0000, 145.0000, -71.0000,  0, 255, 0
L -135.0000, 153.0000, -70.0000,  -120.0000, 145.0000, -70.0000,  0, 255, 0
L -135.0000, 171.0000, -71.0000,  -135.0000, 153.0000, -70.0000,  0, 255, 0
L -121.0000, 176.0000, -70.0000,  -135.0000, 171.0000, -71.0000,  0, 255, 0
L -100.0000, 176.0000, -71.0000,  -121.0000, 176.0000, -70.0000,  0, 255, 0
L -88.0000, 168.0000, -70.0000,  -100.0000, 176.0000, -71.0000,  0, 255, 0
L -88.0000, 151.0000, -70.0000,  -88.0000, 168.0000, -70.0000,  0, 255, 0
L -45.0000, 119.0000, -70.0000,  -50.0000, 126.0000, -71.0000,  0, 255, 0
L -45.0000, 109.0000, -70.0000,  -45.0000, 119.0000, -70.0000,  0, 255, 0
L -52.0000, 98.0000, -70.0000,  -45.0000, 109.0000, -70.0000,  0, 255, 0
L -66.0000, 98.0000, -71.0000,  -52.0000, 98.0000, -70.0000,  0, 255, 0
L -76.0000, 110.0000, -70.0000,  -66.0000, 98.0000, -71.0000,  0, 255, 0
L -75.0000, 122.0000, -71.0000,  -76.0000, 110.0000, -70.0000,  0, 255, 0
L -64.0000, 127.0000, -70.0000,  -75.0000, 122.0000, -71.0000,  0, 255, 0
L -50.0000, 126.0000, -71.0000,  -64.0000, 127.0000, -70.0000,  0, 255, 0
L -45.0000, 166.0000, -70.0000,  -51.0000, 175.0000, -71.0000,  0, 255, 0
L -46.0000, 150.0000, -71.0000,  -45.0000, 166.0000, -70.0000,  0, 255, 0
L -52.0000, 144.0000, -70.0000,  -46.0000, 150.0000, -71.0000,  0, 255, 0
L -65.0000, 144.0000, -70.0000,  -52.0000, 144.0000, -70.0000,  0, 255, 0
L -76.0000, 152.0000, -70.0000,  -65.0000, 144.0000, -70.0000,  0, 255, 0
L -75.0000, 170.0000, -71.0000,  -76.0000, 152.0000, -70.0000,  0, 255, 0
L -63.0000, 176.0000, -70.0000,  -75.0000, 170.0000, -71.0000,  0, 255, 0
L -51.0000, 175.0000, -71.0000,  -63.0000, 176.0000, -70.0000,  0, 255, 0
L -4.0000, 167.0000, -70.0000,  -9.0000, 174.0000, -71.0000,  0, 255, 0
L -4.0000, 150.0000, -71.0000,  -4.0000, 167.0000, -70.0000,  0, 255, 0
L -10.0000, 144.0000, -71.0000,  -4.0000, 150.0000, -71.0000,  0, 255, 0
L -24.0000, 144.0000, -71.0000,  -10.0000, 144.0000, -71.0000,  0, 255, 0
L -29.0000, 151.0000, -70.0000,  -24.0000, 144.0000, -71.0000,  0, 255, 0
L -29.0000, 168.0000, -71.0000,  -29.0000, 151.0000, -70.0000,  0, 255, 0
L -23.0000, 175.0000, -70.0000,  -29.0000, 168.0000, -71.0000,  0, 255, 0
L -9.0000, 174.0000, -71.0000,  -23.0000, 175.0000, -70.0000,  0, 255, 0
L 26.0000, 202.0000, -71.0000,  44.0000, 202.0000, -71.0000,  0, 255, 0
L 14.0000, 195.0000, -70.0000,  26.0000, 202.0000, -71.0000,  0, 255, 0
L 5.0000, 200.0000, -71.0000,  14.0000, 195.0000, -70.0000,  0, 255, 0
L 10.0000, 226.0000, -71.0000,  5.0000, 200.0000, -71.0000,  0, 255, 0
